datetime,filename,exported,new,updated,skipped,exif_updated,touched,converted_to_jpeg,sidecar_xmp,sidecar_json,sidecar_exiftool,missing,error,exiftool_warning,exiftool_error,extended_attributes_written,extended_attributes_skipped,cleanup_deleted_file,cleanup_deleted_directory,exported_album,sidecar_user,sidecar_user_error,user_written,user_skipped,user_error
2024-06-23T11:38:03.602195,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-03-121915_IMG_4921.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.610232,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-24-033429_IMG_2586.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.612579,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-24-075827_IMG_2589.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.614862,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-08-150911_IMG_0654.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.617175,/Users/sglavoie/Pictures/export/2024/03/Yuna/2024-03-22-052116_IMG_1970.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.619197,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-09-080433_IMG_2717.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.621313,/Users/sglavoie/Pictures/export/2020/11/2020-11-28-124744_IMG_20201128_124744118_Original.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.621313,/Users/sglavoie/Pictures/export/2020/11/2020-11-28-124744_IMG_20201128_124744118_Original_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.625081,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-23-202950_IMG_2296.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.627309,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-27-165348_IMG_0221.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.629383,/Users/sglavoie/Pictures/export/2023/12/2023-12-24-223313_IMG_1405.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.631659,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-09-001207_IMG_2425.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.633788,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-170630_IMG_1260.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.635956,/Users/sglavoie/Pictures/export/2022/12/2022-12-31-193444_IMG_0801.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.637972,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-14-181512_IMG_4548.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.639861,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-21-143114_IMG_2237.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.642090,/Users/sglavoie/Pictures/export/2022/08/2022-08-07-152103_IMG_0414.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.644452,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-08-115540_IMG_4992.MOV,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.646497,/Users/sglavoie/Pictures/export/2023/10/2023-10-29-162514_IMG_1189.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.648877,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-11-180600_IMG_2128.mov,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.648877,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-11-180600_IMG_2128.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.651983,/Users/sglavoie/Pictures/export/2024/06/2024-06-18-083512_IMG_2796.mov,1,1,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.651983,/Users/sglavoie/Pictures/export/2024/06/2024-06-18-083512_IMG_2796.HEIC,1,1,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.696680,/Users/sglavoie/Pictures/export/2024/01/Pregnancy_Yuna/2024-01-14-113603_WhatsApp Image 2024-01-13 at 16.25.42.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.698639,/Users/sglavoie/Pictures/export/2023/12/Pregnancy_Yuna/2023-12-18-181009_PHOTO-2023-12-18-13-56-39.jpg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.700675,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-05-103053_IMG_4970.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.702742,/Users/sglavoie/Pictures/export/2023/07/San_Diego_Yuna/2023-07-14-094058_IMG_1068.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.705216,/Users/sglavoie/Pictures/export/2023/12/Pregnancy_Yuna/2023-12-31-101759_IMG_1461.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.707516,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-27-190633_IMG_0239.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.709890,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-04-095006_IMG_2384.PNG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.711732,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-28-164311_IMG_0301.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.714100,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-05-102517_IMG_4965.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.716384,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-09-081142_IMG_2727.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.718926,/Users/sglavoie/Pictures/export/2021/12/2021-12-31-214550_IMG_0133.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.721295,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-28-145824_IMG_0256.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.726141,/Users/sglavoie/Pictures/export/2022/12/2022-12-31-193917_IMG_0806.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.732523,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-17-201833_126914ae-7284-4203-a7df-0c0042c9efc3.jpg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.734515,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-171159_IMG_1320.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.736999,/Users/sglavoie/Pictures/export/2024/03/Yuna/2024-03-23-125155_IMG_1991.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.739193,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-27-191008_IMG_0244.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.741448,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-15-075339_IMG_2759.mov,1,1,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.741448,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-15-075339_IMG_2759.HEIC,1,1,0,0,1,0,0,0,0,0,0,,Warning: [minor] Fixed incorrect list type for XMP-mwg-rs:RegionList - /var/folders/mc/25t2byrs7t16078dydbdpr300000gn/T/osxphotos_export_n9znkpzf/002B0472-4ECC-4205-B809-1C05520010A9_exiftool.heic,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.787955,/Users/sglavoie/Pictures/export/2023/04/2023-04-09-101147_IMG_0888.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.790246,/Users/sglavoie/Pictures/export/2024/03/Pregnancy_Yuna/2024-03-03-122818_IMG_1803.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.792604,/Users/sglavoie/Pictures/export/2024/03/Yuna/2024-03-26-052453_IMG_2009.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.794991,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-17-154538_IMG_2172.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.797234,/Users/sglavoie/Pictures/export/2022/01/2022-01-07-183319_IMG_0157.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.799636,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-171159_IMG_1313.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.802020,/Users/sglavoie/Pictures/export/2023/08/Pregnancy_Yuna/2023-08-14-150145_IMG_1104.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.804061,/Users/sglavoie/Pictures/export/2023/10/2023-10-29-164539_IMG_1204.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.806114,/Users/sglavoie/Pictures/export/2023/04/2023-04-22-094856_IMG_0911.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.808205,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-28-145807_IMG_0255.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.810310,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-16-171140_IMG_0718.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.812412,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-27-190939_IMG_0243.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.814705,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-170620_IMG_1252.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.816954,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-162721_IMG_1235_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:03.816954,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-162721_IMG_1235.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.326227,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-21-143635_IMG_2253.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.331338,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-04-222300_IMG_2096.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.334058,/Users/sglavoie/Pictures/export/2024/02/2024-02-19-171643_IMG_1735.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.337625,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-15-130714_IMG_0698.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.341732,/Users/sglavoie/Pictures/export/2023/12/2023-12-24-185959_IMG_1380.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.344862,/Users/sglavoie/Pictures/export/2022/10/2022-10-22-202202_IMG_0547.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.348234,/Users/sglavoie/Pictures/export/2022/10/2022-10-22-203815_IMG_0563.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.348234,/Users/sglavoie/Pictures/export/2022/10/2022-10-22-203815_IMG_0563_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.960330,/Users/sglavoie/Pictures/export/2021/12/New_York/2021-12-06-181256_IMG_0054.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.963407,/Users/sglavoie/Pictures/export/2023/04/2023-04-30-175149_IMG_0975.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.967350,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-14-182503_IMG_4558.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.970897,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-07-154523_IMG_0620.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.974978,/Users/sglavoie/Pictures/export/2023/12/2023-12-24-223756_IMG_1426.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:04.978644,/Users/sglavoie/Pictures/export/2023/04/2023-04-30-172216_IMG_0958.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.015987,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-170623_IMG_1253.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.019075,/Users/sglavoie/Pictures/export/2024/03/Yuna/2024-03-30-222616_IMG_2052.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.021789,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-28-151523_IMG_0273.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.024583,/Users/sglavoie/Pictures/export/2022/10/2022-10-22-205308_IMG_0566.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.026871,/Users/sglavoie/Pictures/export/2023/12/2023-12-24-174627_IMG_1376.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.029135,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-17-135150_IMG_0750.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.031483,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-25-073037_IMG_4818.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.033580,/Users/sglavoie/Pictures/export/2024/01/Pregnancy_Yuna/2024-01-04-220712_IMG_1509.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.035975,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-12-200941_IMG_4520.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.038066,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-17-153759_IMG_0760.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.040374,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-03-121914_IMG_4920.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.042326,/Users/sglavoie/Pictures/export/2022/08/2022-08-07-152054_IMG_0410.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.044460,/Users/sglavoie/Pictures/export/2022/07/2022-07-24-143911_IMG_0383.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.046540,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-01-105114_IMG_2625.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.048922,/Users/sglavoie/Pictures/export/2023/10/2023-10-29-164640_IMG_1208.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.051261,/Users/sglavoie/Pictures/export/2022/01/2022-01-07-183418_IMG_0160.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.053663,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-16-165620_IMG_0716.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.056611,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-15-131004_IMG_0701.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.058891,/Users/sglavoie/Pictures/export/2022/04/2022-04-21-193344_IMG_0313.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.060939,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-11-121510_IMG_0674.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.063451,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-11-163343_IMG_0681.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.066075,/Users/sglavoie/Pictures/export/2024/03/2024-03-10-123050_IMG_1863.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.073656,/Users/sglavoie/Pictures/export/2022/06/San_Diego_Yuna/2022-06-21-144951_IMG_0352.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.076216,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-170752_IMG_1294.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.078532,/Users/sglavoie/Pictures/export/2023/12/Pregnancy_Yuna/2023-12-31-101711_IMG_1456.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.080983,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-170742_IMG_1288.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.083242,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-21-083655_IMG_2532.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.085703,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-01-111056_IMG_2673.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.087884,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-24-033435_IMG_2587.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.090022,/Users/sglavoie/Pictures/export/2024/01/Pregnancy_Yuna/2024-01-04-220603_IMG_1503.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.092119,/Users/sglavoie/Pictures/export/2023/01/Pregnancy_Yuna/2023-01-11-170252_photo-2023-01-11-16-49-20 (1) (1).jpg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.093852,/Users/sglavoie/Pictures/export/2023/04/2023-04-09-101404_IMG_0892.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.095834,/Users/sglavoie/Pictures/export/2024/01/Pregnancy_Yuna/2024-01-04-220606_IMG_1505.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.097983,/Users/sglavoie/Pictures/export/2024/03/2024-03-10-122635_IMG_1861.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.099948,/Users/sglavoie/Pictures/export/2022/07/2022-07-04-080118_IMG_0364.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.102251,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-12-201151_IMG_4523.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.104150,/Users/sglavoie/Pictures/export/2021/12/2021-12-24-213659_IMG_0121.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.104150,/Users/sglavoie/Pictures/export/2021/12/2021-12-24-213659_IMG_0121_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.658619,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-28-154623_IMG_0292.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.663713,/Users/sglavoie/Pictures/export/2022/04/2022-04-26-220823_IMG_0320.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.666999,/Users/sglavoie/Pictures/export/2024/03/Yuna/2024-03-29-112336_IMG_4389.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.669698,/Users/sglavoie/Pictures/export/2023/12/2023-12-24-223747_IMG_1424.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.672848,/Users/sglavoie/Pictures/export/2022/08/2022-08-07-152105_IMG_0416.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.676104,/Users/sglavoie/Pictures/export/2024/03/Yuna/2024-03-23-125153_IMG_1990.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.679524,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-15-120529_IMG_4570.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.682410,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-28-154654_IMG_0293.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.686672,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-162851_IMG_1240_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:05.686672,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-162851_IMG_1240.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:06.236749,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-04-075836_IMG_2695.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:06.241676,/Users/sglavoie/Pictures/export/2024/03/Yuna/2024-03-28-170419_IMG_2038.MOV,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:06.245296,/Users/sglavoie/Pictures/export/2023/10/2023-10-29-162122_IMG_1173.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:06.248157,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-27-190632_IMG_0238.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:06.251460,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-22-004740_IMG_4662.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:06.254279,/Users/sglavoie/Pictures/export/2023/04/2023-04-09-101750_IMG_0900.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:06.257386,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-30-220120_IMG_2332.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:38:06.260644,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-19-213501_IMG_2800.HEIC,1,1,0,0,1,0,0,0,0,0,0,,Warning: [minor] Fixed incorrect list type for XMP-mwg-rs:RegionList - /var/folders/mc/25t2byrs7t16078dydbdpr300000gn/T/osxphotos_export_ay_6de80/IMG_2800_exiftool.HEIC,,0,0,0,0,,0,,0,0,
